0.993102,0.115624,2.10183e-06,0.993517,0.118197,0.000260039,2.20445e-08,8.28465e-10,3.15262e-14,1.52101,0.107025,2.20694e-13
0.993001,0.116464,2.14933e-06,0.993392,0.119041,0.000260724,2.23671e-08,8.468e-10,3.22526e-14,1.52097,0.107805,2.25733e-13
0.9929,0.117304,2.19752e-06,0.993265,0.119885,0.000261386,2.26921e-08,8.65404e-10,3.29909e-14,1.52092,0.108585,2.30853e-13
0.992797,0.118144,2.24639e-06,0.993138,0.120728,0.000262027,2.30194e-08,8.84279e-10,3.37412e-14,1.52088,0.109365,2.36055e-13
0.992694,0.118984,2.29596e-06,0.99301,0.121571,0.000262647,2.33491e-08,9.03425e-10,3.45036e-14,1.52084,0.110145,2.41338e-13
0.99259,0.119824,2.34623e-06,0.992882,0.122413,0.000263244,2.36811e-08,9.22846e-10,3.52781e-14,1.52079,0.110925,2.46705e-13
0.992485,0.120664,2.39719e-06,0.992752,0.123256,0.00026382,2.40154e-08,9.42543e-10,3.6065e-14,1.52075,0.111705,2.52155e-13
0.99238,0.121504,2.44886e-06,0.992622,0.124098,0.000264374,2.43521e-08,9.62519e-10,3.68644e-14,1.5207,0.112485,2.5769e-13
0.992274,0.122343,2.50123e-06,0.992491,0.124939,0.000264906,2.46911e-08,9.82774e-10,3.76763e-14,1.52065,0.113265,2.6331e-13
0.992167,0.123183,2.55431e-06,0.992359,0.12578,0.000265416,2.50325e-08,1.00331e-09,3.8501e-14,1.52061,0.114045,2.69017e-13
0.992059,0.124023,2.60811e-06,0.992227,0.126621,0.000265904,2.53762e-08,1.02413e-09,3.93385e-14,1.52056,0.114825,2.74811e-13
0.991951,0.124862,2.66261e-06,0.992094,0.127462,0.00026637,2.57222e-08,1.04524e-09,4.01891e-14,1.52051,0.115605,2.80693e-13
0.991842,0.125701,2.71784e-06,0.99196,0.128302,0.000266814,2.60705e-08,1.06664e-09,4.10527e-14,1.52047,0.116385,2.86663e-13
